Epochs: 150
------------------------------------------------------------------------
Ep 69 | train_loss 0.5208, acc 0.8392 (55.8s) | val_loss 3.3256, acc 0.3569 (12.6s) | lr 3.270e-04 | updates 1104/2400
Ep 70 | train_loss 0.5483, acc 0.8618 (55.8s) | val_loss 3.2853, acc 0.3637 (13.5s) | lr 3.230e-04 | updates 1120/2400
Ep 71 | train_loss 0.5114, acc 0.8725 (55.8s) | val_loss 3.3733, acc 0.3382 (14.1s) | lr 3.189e-04 | updates 1136/2400
Ep 72 | train_loss 0.4991, acc 0.8588 (55.8s) | val_loss 3.2919, acc 0.3529 (14.1s) | lr 3.149e-04 | updates 1152/2400
Ep 73 | train_loss 0.4280, acc 0.8853 (55.8s) | val_loss 3.3765, acc 0.3412 (13.1s) | lr 3.109e-04 | updates 1168/2400
Ep 74 | train_loss 0.5296, acc 0.8706 (55.8s) | val_loss 3.3766, acc 0.3441 (13.4s) | lr 3.068e-04 | updates 1184/2400
Ep 75 | train_loss 0.4502, acc 0.8716 (55.8s) | val_loss 3.4009, acc 0.3451 (13.0s) | lr 3.028e-04 | updates 1200/2400
Ep 76 | train_loss 0.4537, acc 0.8843 (55.8s) | val_loss 3.3354, acc 0.3529 (12.8s) | lr 2.987e-04 | updates 1216/2400
Ep 77 | train_loss 0.4166, acc 0.8931 (55.8s) | val_loss 3.3763, acc 0.3686 (13.6s) | lr 2.947e-04 | updates 1232/2400
Ep 78 | train_loss 0.5219, acc 0.8618 (55.8s) | val_loss 3.3909, acc 0.3402 (14.2s) | lr 2.907e-04 | updates 1248/2400
Ep 79 | train_loss 0.4361, acc 0.8882 (55.8s) | val_loss 3.3893, acc 0.3578 (13.4s) | lr 2.866e-04 | updates 1264/2400
Ep 80 | train_loss 0.4843, acc 0.8745 (55.8s) | val_loss 3.3993, acc 0.3539 (13.9s) | lr 2.826e-04 | updates 1280/2400
Ep 81 | train_loss 0.3838, acc 0.8951 (55.8s) | val_loss 3.4058, acc 0.3471 (12.8s) | lr 2.785e-04 | updates 1296/2400
Ep 82 | train_loss 0.3893, acc 0.9078 (55.8s) | val_loss 3.4228, acc 0.3490 (14.0s) | lr 2.745e-04 | updates 1312/2400
Ep 83 | train_loss 0.3677, acc 0.9108 (55.8s) | val_loss 3.3565, acc 0.3657 (13.2s) | lr 2.705e-04 | updates 1328/2400
Ep 84 | train_loss 0.4015, acc 0.9000 (55.8s) | val_loss 3.4958, acc 0.3451 (13.6s) | lr 2.664e-04 | updates 1344/2400
Ep 85 | train_loss 0.3602, acc 0.9088 (55.8s) | val_loss 3.4222, acc 0.3529 (14.1s) | lr 2.624e-04 | updates 1360/2400
Ep 86 | train_loss 0.3963, acc 0.8931 (55.8s) | val_loss 3.4023, acc 0.3647 (14.0s) | lr 2.583e-04 | updates 1376/2400
Ep 87 | train_loss 0.3659, acc 0.9078 (55.8s) | val_loss 3.5036, acc 0.3490 (13.4s) | lr 2.543e-04 | updates 1392/2400
Ep 88 | train_loss 0.4083, acc 0.8971 (55.8s) | val_loss 3.4197, acc 0.3588 (13.7s) | lr 2.503e-04 | updates 1408/2400
Ep 89 | train_loss 0.3658, acc 0.9039 (55.8s) | val_loss 3.5358, acc 0.3539 (13.9s) | lr 2.462e-04 | updates 1424/2400
Ep 90 | train_loss 0.3941, acc 0.8922 (55.8s) | val_loss 3.5230, acc 0.3539 (14.0s) | lr 2.422e-04 | updates 1440/2400
Ep 91 | train_loss 0.3591, acc 0.9000 (55.8s) | val_loss 3.4567, acc 0.3706 (13.9s) | lr 2.381e-04 | updates 1456/2400
Ep 92 | train_loss 0.3128, acc 0.9216 (55.8s) | val_loss 3.4659, acc 0.3598 (13.2s) | lr 2.341e-04 | updates 1472/2400
Ep 93 | train_loss 0.3164, acc 0.9186 (55.8s) | val_loss 3.4829, acc 0.3627 (12.6s) | lr 2.301e-04 | updates 1488/2400
