Epochs: 1
------------------------------------------------------------------------
Ep  1 | train_loss 3.6361, acc 0.0408 (104.9s) | val_loss 3.5104, acc 0.0531 (32.1s) | lr -5.263e-06 | updates 115/115
------------------------------------------------------------------------
Log saved to: /mnt/drive7/projects/my_project/RACE_Attention/trial_exact_flash_K2_L5_M1_VIT.txt
Epochs: 150
------------------------------------------------------------------------
Ep 47 | train_loss 0.5458, acc 0.7921 (36.8s) | val_loss 0.5088, acc 0.8128 (2.1s) | lr 4.162e-04 | updates 88125/281250
Ep 48 | train_loss 0.5448, acc 0.7933 (36.7s) | val_loss 0.5012, acc 0.8135 (2.1s) | lr 4.121e-04 | updates 90000/281250
Ep 49 | train_loss 0.5508, acc 0.7899 (36.8s) | val_loss 0.5132, acc 0.8047 (2.1s) | lr 4.081e-04 | updates 91875/281250
Ep 50 | train_loss 0.5500, acc 0.7905 (36.8s) | val_loss 0.5265, acc 0.7942 (2.0s) | lr 4.040e-04 | updates 93750/281250
Ep 51 | train_loss 0.5593, acc 0.7866 (36.8s) | val_loss 0.5494, acc 0.7913 (2.1s) | lr 4.000e-04 | updates 95625/281250
Ep 52 | train_loss 0.5565, acc 0.7882 (36.7s) | val_loss 0.5314, acc 0.7947 (2.0s) | lr 3.960e-04 | updates 97500/281250
Ep 53 | train_loss 0.5567, acc 0.7886 (36.9s) | val_loss 0.5307, acc 0.7980 (2.1s) | lr 3.919e-04 | updates 99375/281250
Ep 54 | train_loss 0.5559, acc 0.7866 (36.7s) | val_loss 0.4820, acc 0.8141 (2.1s) | lr 3.879e-04 | updates 101250/281250
Ep 55 | train_loss 0.5552, acc 0.7890 (36.6s) | val_loss 0.5078, acc 0.8099 (2.0s) | lr 3.838e-04 | updates 103125/281250
Ep 56 | train_loss 0.5514, acc 0.7900 (36.6s) | val_loss 0.4934, acc 0.8143 (2.1s) | lr 3.798e-04 | updates 105000/281250
Ep 57 | train_loss 0.5479, acc 0.7933 (36.8s) | val_loss 0.5255, acc 0.8006 (2.1s) | lr 3.758e-04 | updates 106875/281250
Ep 58 | train_loss 0.5443, acc 0.7942 (36.7s) | val_loss 0.4865, acc 0.8160 (2.1s) | lr 3.717e-04 | updates 108750/281250
Ep 59 | train_loss 0.5460, acc 0.7944 (36.9s) | val_loss 0.5246, acc 0.8052 (2.1s) | lr 3.677e-04 | updates 110625/281250
Ep 60 | train_loss 0.5453, acc 0.7921 (36.8s) | val_loss 0.5376, acc 0.8019 (2.1s) | lr 3.636e-04 | updates 112500/281250
Ep 61 | train_loss 0.5432, acc 0.7930 (36.7s) | val_loss 0.5173, acc 0.8043 (2.1s) | lr 3.596e-04 | updates 114375/281250
Ep 62 | train_loss 0.5413, acc 0.7940 (36.9s) | val_loss 0.5244, acc 0.7980 (2.1s) | lr 3.556e-04 | updates 116250/281250
Ep 63 | train_loss 0.5397, acc 0.7928 (36.6s) | val_loss 0.5338, acc 0.8002 (2.0s) | lr 3.515e-04 | updates 118125/281250
Ep 64 | train_loss 0.5405, acc 0.7941 (36.8s) | val_loss 0.4828, acc 0.8114 (2.1s) | lr 3.475e-04 | updates 120000/281250
Ep 65 | train_loss 0.5349, acc 0.7963 (36.7s) | val_loss 0.5041, acc 0.8141 (2.0s) | lr 3.434e-04 | updates 121875/281250
Ep 66 | train_loss 0.5360, acc 0.7969 (36.7s) | val_loss 0.4892, acc 0.8203 (2.1s) | lr 3.394e-04 | updates 123750/281250
Ep 67 | train_loss 0.5361, acc 0.7948 (36.7s) | val_loss 0.4947, acc 0.8123 (2.1s) | lr 3.354e-04 | updates 125625/281250
Ep 68 | train_loss 0.5328, acc 0.7974 (36.7s) | val_loss 0.4941, acc 0.8125 (2.1s) | lr 3.313e-04 | updates 127500/281250
Ep 69 | train_loss 0.5307, acc 0.7965 (36.7s) | val_loss 0.5079, acc 0.8120 (2.1s) | lr 3.273e-04 | updates 129375/281250
Ep 70 | train_loss 0.5287, acc 0.8000 (36.7s) | val_loss 0.4787, acc 0.8172 (2.0s) | lr 3.232e-04 | updates 131250/281250
Ep 71 | train_loss 0.5289, acc 0.8003 (36.6s) | val_loss 0.4699, acc 0.8203 (2.0s) | lr 3.192e-04 | updates 133125/281250
Ep 72 | train_loss 0.5240, acc 0.8012 (36.8s) | val_loss 0.4744, acc 0.8176 (2.1s) | lr 3.151e-04 | updates 135000/281250
Ep 73 | train_loss 0.5261, acc 0.8001 (36.7s) | val_loss 0.4726, acc 0.8203 (2.0s) | lr 3.111e-04 | updates 136875/281250
Ep 74 | train_loss 0.5189, acc 0.8035 (36.8s) | val_loss 0.4836, acc 0.8205 (2.0s) | lr 3.071e-04 | updates 138750/281250
Ep 75 | train_loss 0.5183, acc 0.8015 (36.7s) | val_loss 0.4613, acc 0.8265 (2.1s) | lr 3.030e-04 | updates 140625/281250
Ep 76 | train_loss 0.5195, acc 0.8014 (36.7s) | val_loss 0.4736, acc 0.8207 (2.0s) | lr 2.990e-04 | updates 142500/281250
Ep 77 | train_loss 0.5109, acc 0.8042 (36.7s) | val_loss 0.4883, acc 0.8163 (2.0s) | lr 2.949e-04 | updates 144375/281250
Ep 78 | train_loss 0.5111, acc 0.8061 (36.8s) | val_loss 0.4889, acc 0.8137 (2.1s) | lr 2.909e-04 | updates 146250/281250
Ep 79 | train_loss 0.5169, acc 0.8043 (36.7s) | val_loss 0.5079, acc 0.8044 (2.1s) | lr 2.869e-04 | updates 148125/281250
Ep 80 | train_loss 0.5090, acc 0.8069 (36.8s) | val_loss 0.5114, acc 0.8044 (2.1s) | lr 2.828e-04 | updates 150000/281250
Ep 81 | train_loss 0.5143, acc 0.8054 (36.7s) | val_loss 0.4867, acc 0.8134 (2.1s) | lr 2.788e-04 | updates 151875/281250
Ep 82 | train_loss 0.5120, acc 0.8053 (36.7s) | val_loss 0.4850, acc 0.8171 (2.1s) | lr 2.747e-04 | updates 153750/281250
Ep 83 | train_loss 0.5116, acc 0.8073 (36.8s) | val_loss 0.4835, acc 0.8144 (2.1s) | lr 2.707e-04 | updates 155625/281250
Ep 84 | train_loss 0.5066, acc 0.8049 (36.8s) | val_loss 0.4790, acc 0.8191 (2.1s) | lr 2.667e-04 | updates 157500/281250
Ep 85 | train_loss 0.5044, acc 0.8068 (36.7s) | val_loss 0.4894, acc 0.8120 (2.1s) | lr 2.626e-04 | updates 159375/281250
Ep 86 | train_loss 0.5034, acc 0.8091 (36.8s) | val_loss 0.4672, acc 0.8264 (2.1s) | lr 2.586e-04 | updates 161250/281250
Ep 87 | train_loss 0.5058, acc 0.8071 (36.8s) | val_loss 0.4861, acc 0.8233 (2.1s) | lr 2.545e-04 | updates 163125/281250
Ep 88 | train_loss 0.4984, acc 0.8100 (36.7s) | val_loss 0.4686, acc 0.8223 (2.0s) | lr 2.505e-04 | updates 165000/281250
Ep 89 | train_loss 0.4971, acc 0.8097 (36.7s) | val_loss 0.4528, acc 0.8295 (2.0s) | lr 2.465e-04 | updates 166875/281250
Ep 90 | train_loss 0.4949, acc 0.8127 (36.7s) | val_loss 0.4679, acc 0.8313 (2.1s) | lr 2.424e-04 | updates 168750/281250
Ep 91 | train_loss 0.4939, acc 0.8121 (36.8s) | val_loss 0.4994, acc 0.8108 (2.1s) | lr 2.384e-04 | updates 170625/281250
Ep 92 | train_loss 0.4928, acc 0.8117 (36.8s) | val_loss 0.4401, acc 0.8306 (2.1s) | lr 2.343e-04 | updates 172500/281250
Ep 93 | train_loss 0.4888, acc 0.8143 (36.7s) | val_loss 0.4447, acc 0.8269 (2.1s) | lr 2.303e-04 | updates 174375/281250
Ep 94 | train_loss 0.4900, acc 0.8132 (36.7s) | val_loss 0.4948, acc 0.8160 (2.1s) | lr 2.263e-04 | updates 176250/281250
Ep 95 | train_loss 0.4871, acc 0.8151 (36.8s) | val_loss 0.4678, acc 0.8224 (2.0s) | lr 2.222e-04 | updates 178125/281250
Ep 96 | train_loss 0.4870, acc 0.8143 (36.8s) | val_loss 0.4513, acc 0.8310 (2.1s) | lr 2.182e-04 | updates 180000/281250
Ep 97 | train_loss 0.4881, acc 0.8147 (36.8s) | val_loss 0.4543, acc 0.8225 (2.1s) | lr 2.141e-04 | updates 181875/281250
Ep 98 | train_loss 0.4865, acc 0.8137 (36.8s) | val_loss 0.4505, acc 0.8280 (2.1s) | lr 2.101e-04 | updates 183750/281250
Ep 99 | train_loss 0.4870, acc 0.8143 (36.7s) | val_loss 0.4360, acc 0.8322 (2.1s) | lr 2.061e-04 | updates 185625/281250
Ep100 | train_loss 0.4819, acc 0.8157 (36.7s) | val_loss 0.4539, acc 0.8279 (2.1s) | lr 2.020e-04 | updates 187500/281250
Ep101 | train_loss 0.4789, acc 0.8189 (36.7s) | val_loss 0.4460, acc 0.8299 (2.0s) | lr 1.980e-04 | updates 189375/281250
Ep102 | train_loss 0.4797, acc 0.8162 (36.7s) | val_loss 0.4381, acc 0.8315 (2.1s) | lr 1.939e-04 | updates 191250/281250
Ep103 | train_loss 0.4754, acc 0.8170 (36.9s) | val_loss 0.4580, acc 0.8258 (2.1s) | lr 1.899e-04 | updates 193125/281250
Ep104 | train_loss 0.4788, acc 0.8158 (36.7s) | val_loss 0.4395, acc 0.8291 (2.1s) | lr 1.859e-04 | updates 195000/281250
Ep105 | train_loss 0.4766, acc 0.8179 (36.8s) | val_loss 0.4402, acc 0.8302 (2.1s) | lr 1.818e-04 | updates 196875/281250
Ep106 | train_loss 0.4765, acc 0.8194 (36.7s) | val_loss 0.4549, acc 0.8245 (2.1s) | lr 1.778e-04 | updates 198750/281250
Ep107 | train_loss 0.4712, acc 0.8193 (36.8s) | val_loss 0.4431, acc 0.8291 (2.1s) | lr 1.737e-04 | updates 200625/281250
Ep108 | train_loss 0.4760, acc 0.8193 (36.8s) | val_loss 0.4302, acc 0.8367 (2.0s) | lr 1.697e-04 | updates 202500/281250
Ep109 | train_loss 0.4704, acc 0.8204 (36.9s) | val_loss 0.4626, acc 0.8264 (2.1s) | lr 1.657e-04 | updates 204375/281250
Ep110 | train_loss 0.4698, acc 0.8216 (36.7s) | val_loss 0.4572, acc 0.8265 (2.1s) | lr 1.616e-04 | updates 206250/281250
Ep111 | train_loss 0.4684, acc 0.8213 (36.8s) | val_loss 0.4514, acc 0.8313 (2.1s) | lr 1.576e-04 | updates 208125/281250
Ep112 | train_loss 0.4645, acc 0.8237 (36.7s) | val_loss 0.4353, acc 0.8286 (2.1s) | lr 1.535e-04 | updates 210000/281250
Ep113 | train_loss 0.4607, acc 0.8249 (36.8s) | val_loss 0.4378, acc 0.8338 (2.1s) | lr 1.495e-04 | updates 211875/281250
Ep114 | train_loss 0.4598, acc 0.8255 (36.7s) | val_loss 0.4203, acc 0.8391 (2.0s) | lr 1.455e-04 | updates 213750/281250
Ep115 | train_loss 0.4551, acc 0.8259 (36.8s) | val_loss 0.4213, acc 0.8407 (2.0s) | lr 1.414e-04 | updates 215625/281250
Ep116 | train_loss 0.4585, acc 0.8252 (36.7s) | val_loss 0.4208, acc 0.8380 (2.1s) | lr 1.374e-04 | updates 217500/281250
Ep117 | train_loss 0.4542, acc 0.8254 (36.8s) | val_loss 0.4259, acc 0.8392 (2.1s) | lr 1.333e-04 | updates 219375/281250
Ep118 | train_loss 0.4550, acc 0.8278 (36.7s) | val_loss 0.4400, acc 0.8372 (2.1s) | lr 1.293e-04 | updates 221250/281250
Ep119 | train_loss 0.4490, acc 0.8278 (36.8s) | val_loss 0.4130, acc 0.8422 (2.1s) | lr 1.253e-04 | updates 223125/281250
Ep120 | train_loss 0.4511, acc 0.8269 (36.9s) | val_loss 0.4201, acc 0.8367 (2.1s) | lr 1.212e-04 | updates 225000/281250
Ep121 | train_loss 0.4494, acc 0.8268 (36.8s) | val_loss 0.4188, acc 0.8382 (2.1s) | lr 1.172e-04 | updates 226875/281250
Ep122 | train_loss 0.4452, acc 0.8315 (36.7s) | val_loss 0.4435, acc 0.8318 (2.0s) | lr 1.131e-04 | updates 228750/281250
Ep123 | train_loss 0.4449, acc 0.8314 (36.6s) | val_loss 0.4142, acc 0.8413 (2.1s) | lr 1.091e-04 | updates 230625/281250
Ep124 | train_loss 0.4393, acc 0.8322 (36.9s) | val_loss 0.4107, acc 0.8430 (2.1s) | lr 1.050e-04 | updates 232500/281250
Ep125 | train_loss 0.4387, acc 0.8327 (36.6s) | val_loss 0.4116, acc 0.8441 (2.1s) | lr 1.010e-04 | updates 234375/281250
Ep126 | train_loss 0.4352, acc 0.8350 (36.7s) | val_loss 0.4128, acc 0.8428 (2.1s) | lr 9.697e-05 | updates 236250/281250
Ep127 | train_loss 0.4341, acc 0.8334 (36.6s) | val_loss 0.4095, acc 0.8427 (2.1s) | lr 9.293e-05 | updates 238125/281250
Ep128 | train_loss 0.4355, acc 0.8327 (36.7s) | val_loss 0.4010, acc 0.8465 (2.1s) | lr 8.889e-05 | updates 240000/281250
Ep129 | train_loss 0.4302, acc 0.8344 (36.8s) | val_loss 0.4250, acc 0.8347 (2.1s) | lr 8.485e-05 | updates 241875/281250
Ep130 | train_loss 0.4269, acc 0.8383 (36.8s) | val_loss 0.4047, acc 0.8453 (2.1s) | lr 8.081e-05 | updates 243750/281250
Ep131 | train_loss 0.4253, acc 0.8366 (36.8s) | val_loss 0.4088, acc 0.8478 (2.1s) | lr 7.677e-05 | updates 245625/281250
Ep132 | train_loss 0.4211, acc 0.8382 (36.7s) | val_loss 0.3926, acc 0.8506 (2.1s) | lr 7.272e-05 | updates 247500/281250
Ep133 | train_loss 0.4233, acc 0.8389 (36.8s) | val_loss 0.4037, acc 0.8466 (2.1s) | lr 6.868e-05 | updates 249375/281250
Ep134 | train_loss 0.4218, acc 0.8390 (36.8s) | val_loss 0.3871, acc 0.8524 (2.1s) | lr 6.464e-05 | updates 251250/281250
Ep135 | train_loss 0.4166, acc 0.8395 (36.7s) | val_loss 0.4057, acc 0.8459 (2.1s) | lr 6.060e-05 | updates 253125/281250
Ep136 | train_loss 0.4154, acc 0.8399 (36.8s) | val_loss 0.4236, acc 0.8392 (2.1s) | lr 5.656e-05 | updates 255000/281250
Ep137 | train_loss 0.4131, acc 0.8434 (36.6s) | val_loss 0.3995, acc 0.8471 (2.0s) | lr 5.252e-05 | updates 256875/281250
Ep138 | train_loss 0.4063, acc 0.8447 (36.7s) | val_loss 0.4141, acc 0.8453 (2.0s) | lr 4.848e-05 | updates 258750/281250
Ep139 | train_loss 0.4068, acc 0.8448 (36.7s) | val_loss 0.3996, acc 0.8497 (2.1s) | lr 4.444e-05 | updates 260625/281250
Ep140 | train_loss 0.4031, acc 0.8458 (36.7s) | val_loss 0.3965, acc 0.8480 (2.1s) | lr 4.040e-05 | updates 262500/281250
Ep141 | train_loss 0.4012, acc 0.8463 (36.7s) | val_loss 0.3822, acc 0.8547 (2.1s) | lr 3.636e-05 | updates 264375/281250
Ep142 | train_loss 0.3926, acc 0.8513 (36.6s) | val_loss 0.3971, acc 0.8521 (2.1s) | lr 3.232e-05 | updates 266250/281250
Ep143 | train_loss 0.3922, acc 0.8506 (36.7s) | val_loss 0.3829, acc 0.8526 (2.1s) | lr 2.828e-05 | updates 268125/281250
Ep144 | train_loss 0.3895, acc 0.8505 (36.8s) | val_loss 0.3886, acc 0.8542 (2.1s) | lr 2.424e-05 | updates 270000/281250
Ep145 | train_loss 0.3849, acc 0.8539 (36.7s) | val_loss 0.3841, acc 0.8543 (2.1s) | lr 2.020e-05 | updates 271875/281250
Ep146 | train_loss 0.3807, acc 0.8547 (36.7s) | val_loss 0.3728, acc 0.8564 (2.0s) | lr 1.616e-05 | updates 273750/281250
Ep147 | train_loss 0.3807, acc 0.8550 (36.8s) | val_loss 0.3786, acc 0.8572 (2.1s) | lr 1.212e-05 | updates 275625/281250
Ep148 | train_loss 0.3743, acc 0.8568 (36.6s) | val_loss 0.3745, acc 0.8582 (2.1s) | lr 8.079e-06 | updates 277500/281250
Ep149 | train_loss 0.3703, acc 0.8582 (36.8s) | val_loss 0.3714, acc 0.8571 (2.1s) | lr 4.038e-06 | updates 279375/281250
Ep150 | train_loss 0.3678, acc 0.8595 (36.8s) | val_loss 0.3710, acc 0.8581 (2.1s) | lr -2.155e-09 | updates 281250/281250
------------------------------------------------------------------------
Log saved to: /mnt/drive7/projects/my_project/RACE_Attention/trial_exact_flash_K2_L5_M1_VIT.txt
