Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Ep 56 | train_loss 1.2459, acc 0.6422 (654.7s) | val_loss 2.8511, acc 0.3569 (227.1s) | lr 3.797e-04 | updates 1792/4800
Ep 57 | train_loss 1.2173, acc 0.6559 (655.4s) | val_loss 2.9711, acc 0.3549 (232.4s) | lr 3.756e-04 | updates 1824/4800
Ep 58 | train_loss 1.2326, acc 0.6539 (658.6s) | val_loss 2.8827, acc 0.3647 (230.2s) | lr 3.716e-04 | updates 1856/4800
Ep 59 | train_loss 1.1852, acc 0.6814 (659.4s) | val_loss 2.9250, acc 0.3588 (232.5s) | lr 3.676e-04 | updates 1888/4800
Ep 60 | train_loss 1.2534, acc 0.6294 (661.2s) | val_loss 2.9616, acc 0.3480 (232.0s) | lr 3.635e-04 | updates 1920/4800
Ep 61 | train_loss 1.1209, acc 0.6735 (660.9s) | val_loss 2.9874, acc 0.3529 (230.9s) | lr 3.595e-04 | updates 1952/4800
Ep 62 | train_loss 1.1469, acc 0.6912 (652.4s) | val_loss 2.9419, acc 0.3559 (229.5s) | lr 3.554e-04 | updates 1984/4800
Ep 63 | train_loss 1.1519, acc 0.6794 (646.4s) | val_loss 3.0299, acc 0.3480 (232.2s) | lr 3.514e-04 | updates 2016/4800
Ep 64 | train_loss 1.1038, acc 0.6853 (658.0s) | val_loss 2.9592, acc 0.3480 (232.0s) | lr 3.473e-04 | updates 2048/4800
Ep 65 | train_loss 1.0903, acc 0.6833 (654.7s) | val_loss 3.0366, acc 0.3559 (229.3s) | lr 3.433e-04 | updates 2080/4800
Ep 66 | train_loss 1.0158, acc 0.7314 (652.3s) | val_loss 2.8990, acc 0.3667 (228.9s) | lr 3.393e-04 | updates 2112/4800
Ep 67 | train_loss 1.0518, acc 0.7000 (648.7s) | val_loss 3.2500, acc 0.3127 (229.7s) | lr 3.352e-04 | updates 2144/4800
