Epochs: 150
------------------------------------------------------------------------
Ep 70 | train_loss 0.4437, acc 0.8931 (56.9s) | val_loss 3.0866, acc 0.4078 (13.1s) | lr 3.230e-04 | updates 1120/2400
Ep 71 | train_loss 0.4774, acc 0.8725 (56.9s) | val_loss 3.0565, acc 0.4020 (13.2s) | lr 3.189e-04 | updates 1136/2400
Ep 72 | train_loss 0.4338, acc 0.8951 (57.0s) | val_loss 3.0947, acc 0.3980 (13.8s) | lr 3.149e-04 | updates 1152/2400
Ep 73 | train_loss 0.4077, acc 0.9010 (56.9s) | val_loss 3.1278, acc 0.3980 (13.9s) | lr 3.109e-04 | updates 1168/2400
Ep 74 | train_loss 0.4468, acc 0.8892 (57.1s) | val_loss 3.1177, acc 0.3980 (13.6s) | lr 3.068e-04 | updates 1184/2400
Ep 75 | train_loss 0.4009, acc 0.9069 (56.9s) | val_loss 3.1002, acc 0.4245 (13.0s) | lr 3.028e-04 | updates 1200/2400
Ep 76 | train_loss 0.3832, acc 0.9000 (56.9s) | val_loss 3.1775, acc 0.3971 (13.3s) | lr 2.987e-04 | updates 1216/2400
Ep 77 | train_loss 0.4162, acc 0.9029 (57.2s) | val_loss 3.2013, acc 0.3892 (14.1s) | lr 2.947e-04 | updates 1232/2400
Ep 78 | train_loss 0.3658, acc 0.8922 (56.9s) | val_loss 3.1555, acc 0.4029 (13.5s) | lr 2.907e-04 | updates 1248/2400
Ep 79 | train_loss 0.3794, acc 0.9088 (57.0s) | val_loss 3.1875, acc 0.4069 (14.1s) | lr 2.866e-04 | updates 1264/2400
Ep 80 | train_loss 0.3176, acc 0.9176 (56.9s) | val_loss 3.1920, acc 0.3853 (13.7s) | lr 2.826e-04 | updates 1280/2400
Ep 81 | train_loss 0.4040, acc 0.8971 (56.8s) | val_loss 3.1471, acc 0.3902 (13.2s) | lr 2.785e-04 | updates 1296/2400
Ep 82 | train_loss 0.3837, acc 0.9010 (57.0s) | val_loss 3.2413, acc 0.3971 (13.4s) | lr 2.745e-04 | updates 1312/2400
Ep 83 | train_loss 0.3028, acc 0.9275 (56.9s) | val_loss 3.1864, acc 0.4059 (13.1s) | lr 2.705e-04 | updates 1328/2400
Ep 84 | train_loss 0.3054, acc 0.9186 (56.9s) | val_loss 3.2479, acc 0.4069 (13.3s) | lr 2.664e-04 | updates 1344/2400
Ep 85 | train_loss 0.3111, acc 0.9284 (57.0s) | val_loss 3.2843, acc 0.4078 (13.3s) | lr 2.624e-04 | updates 1360/2400
Ep 86 | train_loss 0.3268, acc 0.9176 (56.8s) | val_loss 3.1910, acc 0.4118 (14.2s) | lr 2.583e-04 | updates 1376/2400
Ep 87 | train_loss 0.3297, acc 0.9167 (57.1s) | val_loss 3.3402, acc 0.3980 (13.4s) | lr 2.543e-04 | updates 1392/2400
Ep 88 | train_loss 0.3253, acc 0.9127 (56.9s) | val_loss 3.2363, acc 0.3961 (13.2s) | lr 2.503e-04 | updates 1408/2400
Ep 89 | train_loss 0.3435, acc 0.9196 (57.0s) | val_loss 3.2918, acc 0.4000 (13.5s) | lr 2.462e-04 | updates 1424/2400
Ep 90 | train_loss 0.2861, acc 0.9275 (57.0s) | val_loss 3.2020, acc 0.3980 (12.4s) | lr 2.422e-04 | updates 1440/2400
Ep 91 | train_loss 0.2980, acc 0.9235 (56.9s) | val_loss 3.2681, acc 0.3814 (13.1s) | lr 2.381e-04 | updates 1456/2400
Ep 92 | train_loss 0.3029, acc 0.9235 (57.0s) | val_loss 3.3569, acc 0.3843 (13.5s) | lr 2.341e-04 | updates 1472/2400
Ep 93 | train_loss 0.2807, acc 0.9225 (57.0s) | val_loss 3.2239, acc 0.4039 (13.9s) | lr 2.301e-04 | updates 1488/2400
Ep 94 | train_loss 0.3041, acc 0.9294 (57.0s) | val_loss 3.2641, acc 0.3990 (13.8s) | lr 2.260e-04 | updates 1504/2400
Ep 95 | train_loss 0.3041, acc 0.9284 (57.0s) | val_loss 3.3029, acc 0.3804 (13.4s) | lr 2.220e-04 | updates 1520/2400
Ep 96 | train_loss 0.2833, acc 0.9431 (56.9s) | val_loss 3.3118, acc 0.3863 (13.8s) | lr 2.179e-04 | updates 1536/2400
